Text,Category
"@usuario fuerte accidente en eje 3 cafetales y mariquita sánchez ctm culhuacán
",0
"zi la gata no fuera etika peletika pelada peluda pelin plampluda los gatitoz no serían etikos peletikos pelados peludos pelin plampludos
",0
"tengo un fin de semana sin plan. rolense la cuarta temporada de @usuario . no sean putos @usuario
",0
"tuve un novio x 7 años y me llevaba a sus malditos racings de vochos todos los putos fines de semana.
",0
"mi amor es prohibido, pero me tiene enamorada y loca; como jamás lo había estado.
",0
"cual fuera de juego árbitro hdp, asensio partía de posición correcta, bale estaba adelantado pero no participa. valla gol nos han anulado.
",1
"@usuario plática casual x) &amp; siempre tienes cosas feas de tu carrera xd
",0
"qué onda con esa gente que es atea y ahuevo quiere hacerte creer que dios no existe? o sea eres ateo, es tu creencia y yaaaa byeee deja de mamar.
",1
"desbloqueame pinche gorda hija de tu puta madre @usuario soyladycorrales
",1
"tiene cara de loca, yo sé lo que te digo... ""ojo de loca no se equivoca"" jajaj
",0
"acabo de ver un video publicitario en facebookque, para hablar bien de un candidato presidencia, dicen que tiene una ""…
",0
"@usuario o muere al ver a la luchona sobresalir
",0
"ando bien intensa juju #culona #travesti #sissy #sexyladyboy #putinalgona #putita
",0
"la netflix si me pone sad porqué soy bien marica, pero come popo, paola.
",0
" @usuario @usuario las opiniones ardidas solo son eso y aunque les arda, chivas representa el fut nacional y hoy dia es el campeón, saludos enanos
",0
"qué verga con los que salen del gym y prenden un cigarro. no es sólo salud, ¿qué no les arde el pecho y les duele la vida? #hombreescandalo
",0
"te paso lo que a #rapunzel ...... que ?  ... te cortaste el cabello y chingaste a tu madre  🙈👎🏼
",1
"me aplicaste la misma que a todas y caí como toda una tonta jaja, wow
",0
"pinches idiotas! como se dejan ganar por los putos catrachos! y darles el pase que 🤢!!!
",1
"@usuario para mi, mi abuelita es mi absoluta madre.
",0
"...y apenas cerré llegó un amigo que quería ir a tomar un café, y como siento feo de mandar a la verga a la gente ahí voy a perder el tiempo
",0
"que chinguen a su madre las que me derramaron la cerveza en el festival! putas nacas.
",1
"mi verga va a reventar mi short 🍆🍆  eso de estar bultoso hace que me miren el paquete por la calle  ..👍👍 dale rt
",0
"no mames, no tengo señal desde hace 2 putas horas😩
",0
"a poco ya pidió licencia o está mamando y dando de topes?
",0
"wey, neta estás cabrona amiga, el vato apenas y te habla y tu ya estás ""enamorada""
",0
"utamadre netflix dosificame las putas serie!! ya me chinge @usuario y ahora qué hago con mi vida !!
",0
"los privilegios del poder asi cuando putas se va acabar la pinche corrupcion
",0
"a eso me refiero. eso no está padre. nadie es más o menos si dicen la palabra ""verga"" o ""coño"" o ""pucha"".
",0
"como toda mamá luchona, no más sube al balcón con vestidazo.  #masterchefmx
",0
"hay un lugar en oaxaca que se llama 'parque del amor' y representa totalmente mis relaciones.  está de la verga.
",0
"las sensaciones feas no deberían de existir.
",0
"@usuario vivís en 2 lugares ?  venís con la custodia del contry puto refugiado
",1
"este niño te tiro mrd y el maricón no quiere aceptar que la cago
",1
"weeey que pedo puro cierre desde la semana pasado te estas mamando luis 😤
",1
"buenos días criaturas del mal, hoy cubro turno matutino, ya lo sé,  la gente está muy loca. wtf.
",0
"cuanto descaro tiene de mostrar los putos nombres, cabrón.
",0
"de esas veces que las putas de facebook empiezan a hablar de amor y pedir respeto 
",0
"está cagado cuando comprimen el tabaco con la cajetilla como no se debe
",0
" ""nunca putas se dio cuenta."" un epitafio que diga.
",0
"wow, que buen cuerpo y verga tiene! y a ustedes como les gustan? flacos o musculosos
",0
"me vale madre keylor navas, el  mejor portero de mi pais es @usuario y hoy, como de costumbre, fue figura.
",0
"graciaspor incitar al odio y a los feminicidios. aprende: nunca perdemos nuestros derechos. #yosoymara 
",0
"que batallosas son las mujeres bonitas, pero ni pedo las feas no me gusta
",0
"@usuario estamos a un lado de tlaxcala. cosas feas pasan allá.
",0
"la profe de literatura nos mato con el parcial que hdp
",1
"tiene muyyy rica verga este cuate. mi esposa se la chupo rikisiiimo
",0
"pues este o no este amlo a estados como sinaloa ya se los cargo la chingada por el protec…
",0
"buenas noches niños mañana salgo a las 5pm, quien me imvita salir #gay #sex #cruising #villagermosa #baño #cine #activo 
",0
"porque ha unos que si son unas putas y tienen novio y sobrepasan el desmdre en tuiter.
",0
" @usuario @usuario jaja 😂 es el gif más cagado que he visto 😂😂😂
",0
"@usuario like si valiste madre en tu primer día de clases y prefieres un sugar daddy @usuario jajaa
",0
"ni quieres estar, ni tampoco irte. qué verga quieres
",0
"un cliente le está tomando fotos a mi gata, se la quiere robar o qué pedo?
",0
"la gente en grindr tiene una obsesión muy cabrona con ser discreto y masculino.
",0
"bueno ya acabó la fecha fifa y ya toca ver perder a las chivitas otra vez. ni pedo, fue una buena semana sin llorar a la verga.
",0
" ""cables usb con todos los putos pines y de uso rudo"" google voy a tener suerte
",0
"en serio 25 minutos de comercial navideño para todos? no mamar
",0
"metertela hasta la garganta y q sientas q t ahogas putita, oírte gemir y embarrarte la verga x toda la cara
",1
" @usuario uff palenque se pone cabron ahí disfruta, yo el viernes a ver qué tal está.
",0
"eres gorda cuando usan lo del peso como último recurso, sabes que no tienen nada más.
",0
"disfrutando de la rica verga de @usuario alguien para hoy o mañana
",0
"es normal no haber comido en todo el día y no sentir ni madres de hambre?
",0
"rt chicochevive: se acuerdan cuando juansolo venía cada quincena a tabasco??? pues el ya no porque les vale verga los tabasqueños 🤣
",0
"ese gonzalo es todo un maricon, como todos los chivahermanos
",1
"o sea sí, les podré mentar la madre en mis tuits pero siempre les doy los buenos días. podré ser ojete, pero de los educados.
",0
"pues le diré... la neta a mi se me hace gorda ~ xd
",0
"díganle a ese puto marrano que nos vale verga su música de homosexuales, por eso freddie mercuri ya está muerto.
",1
"canten #razon ahora que vengan a mty con dedicación a mi novia, está loca por ustedes 🙏 #deaquial20
",0
"era para ganar, la puta madre...
",0
"bueno no, la neta no fue triste, me sigue dando risa. pobre cabrón 😂😂😂😂😂
",0
"tengo mucha tarea y la tengo que acabar hoy porque mañana toca party loca 😂😆😃🎂
",0
" @usuario ¡cuenta el chisme! ¿quién dijo prietas? ¿a quién me madreo? hahahahahahahaha
",0
"fingir que te vale verga hace que al final te termine valiendo verga
",0
"mi compañera de metodología tuvo dos putas semanas para joderme con la tarea y justo hoy me empieza a chingar. no mames. 😒
",0
"del 1 al ""le vales verga"", ¿qué tan ocupado creen que esté como para que no me haya contestado desde hace una semana? 🤔
",0
"la meta de ser madre/padre.. eres tú &gt;&gt; 
",0
"baje mil kilos y me siento gorda #caritatriste
",0
"y cuando lo necesites, te voy a recibir como si nunca me hubieras roto el corazón.
",0
"a mi tambien me bloqueo el eliminado vargas, ni aguanta nada el joto 😂😂
",0
"luego veo a alguien jugando bien un tanque y me paso la partida diciéndole que es el puto amo y que me agregue a amigos
",0
"tambien esa pendeja chingue su madre
",1
"de las cosas que más me gustan de ese hombre, es su sonrisa ☺️ cada vez que me sonríe me vuelve loca.
",0
"te la mamaste david, el problema de todos los equipos de la @usuario  es el @usuario no te fijes en pequeñeces.
",0
"una mentada de madre al pasado también ayuda!
",0
"vale verga  tenian que ser en miercoles ,putas chivas
",1
"pinches chichis feas y aguadas. eso no es objeto de orgullo. <url>
",1
" @usuario cuando lo hace raúl o el maricon portugués lo ponen de portada, déjense de joder...
",1
"¿son las nuevas generaciones más tontas que las anteriores? <url>
",0
"chicos yo tenía todo esto, era re gorda fan de thedog, todo lo que tiene perros siempre me ha ganado
",0
"siempre hay putas en negación, que a pesar de que siempre se les observa con distintos hombres, argumentan no ser putas solo muy “sociables”
",0
"hoy me compré un termo de 400 varos y me tomo fotos con él antes de perderlo/romperlo y que valga verga
",0
"como a las 12 estaré por open ciber por si alguien quiere mamar o coger
",0
"@usuario por fin, ya estaba hasta la madre 👊
",0
"la machorra de los pajaros se salva  #masterchefmx
",1
"no estamos feas amikaaaas, sólo no tenemos el suficiente dinero para gustarle a maluma
",0
" @usuario ridículo... creyendo que ganó el canelo confirmas ser poco conocedor de box... otro pinche villamelon pendejo hdp.... alv pinche fanboy.
",1
"esta chichona no tiene llenadera, hay que darle con todo y vibrador. <url>
",0
"ah verda putos, que creían que mauricio sentaba cabeza en puro chacal o que ?
",1
"que triste que andes pendiente de papá zorro maricon sigan esperando ganar un titulo xorros maricones 😄😄✊✊
",1
"este fin iba a ser mi regreso (por fin) a irapuato ☹ iba porque soy una mujer luchona que no quiere faltar un día a su trabajo
",0
"nunca me falla mi radar gay.
",0
"que bueno que se quedaron sin mundial putos @usuario
",1
"está súper verga no esperar nada y alegrarse al saber que es así, o séase, que me vale verga.
",0
"nos urge que levante el muro no se quieran meter a méxico los putos gringos.
",1
"pasivo que se respeta se come una verga de más de 20cm sin chistar... 😈😈😈
",0
"podrán decir que soy una ardida, pero no, lo digo con fundamentos. los hombres son una puta basura de mierda, perros, hijos de la chingada.
",1
"nuevo aporte #xxx: mi rica tia vaya que sabe cabalgar bien rico, sobre la verga
",0
"no sé si reí más con eso o con que ""está gorda"" 🤣🤣🤣
",0
"eso t pasa por joto el internet es para niños grandes
",1
"arte? malúma? qué pedo ? que sigue  margara consigue su millón de firmas? no mamar
",0
"mañana me voy a levantar a repartir vergazos a todos los pendejos que no me dejen dormir.
",1
"ando triste porque hasta mi amigui gaby me mando a la gaver lenta y dolorosamente 😟
",0
"a las que más les aplauden en la ceremonia de entrega de cartas de pasantes son las mas putas.
",1
"paris adorada dijo: ""intermediarios ni madres, yo voy y entrego en persona"" mientras nuestros pinches políticos tra…
",0
"“cuando mi madre nos daba el pan repartía amor”
",0
"rompen la pija con ese maldonado de mierda y ni hablan de delfina, que con 2 años y 9 meses la encontraron muerta. mangas de cínicos. hdp.
",1
"para que quiero spotify si mi vecino todo el día tiene música a alto volumen. dijo nadie pinches putas nunca de la  v word.
",0
"por una cachetadita pinche marica le tuvo miedo al yañez
",1
"vete a la verga tú, pinche ojete. pero vas a querer y te voy a mandar a la verga
",1
"y todo mundo mamando con la película de disney pixar coco, ¿si hubiera sido hecha por mexicanos tendría el mismo boom?
",0
"mira vos como me arrepiento del tatuaje q me hice re loca , pero demasiada locura 😞😞😞
",0
"#estrictamentepersonal 👉4 las adicciones generan mucho de los motines, una persona sin droga ""se vuelve loca"": dice…
",0
" @usuario hdp! citen 5 cosas q pasan en venezuela y q temen los fanáticos y empinados a epndejo! d las q digan, mencion…
",1
"escuché a un amigo cantando ""pero quien olvida al amor de su vida en un par de días?"" (yo llevo dos putos años y sigue ahí el perro infeliz)
",0
"@usuario por que este tuit es un puto castigo o reto con alguien xdxdxddd
",0
"2 días en el departamento de contemporánea y adriana me contó toda su vida loca 😂😂
",0
"porque una cachetada es medio marica. los hombres dan putazo seco.
",0
"no hay nada más cagado que ver cómo te barren a través del reflejo de un vidrio 😂😂😂😂
",0
"el alextrecci o colo se escriba traía lentes de sol y eran las putas 10 de la noche que no mameeeee
",0
"@usuario más puto el que lo escribio, no es cierto rayito ✌paz
",0
"una disculpa pública por la vida tan loca que llevo.🤷‍♀️🔝😂
",0
"quiero imaginar que cada fav que me da @usuario es cómo un beso... o una metida de su verga en mi boca... 😊
",0
"@usuario esooooooo! si claro fui con la hijas de su madre! jejejej
",0
"y tu el mio amigo roko nadie lo interpondra putos por siempre digo amigos 😏
",0
"como me cagan las personas sin criterio pendejos hijos de su puta madre!!!!
",1
"que pedo lo cabrona que está deathnote. <url>
",0
"@usuario ahora si que atrevida es la ignorancia. si, la belleza es subjetiva pero por dios, hay parámetros. mancha de feas ridículas!
",1
"jajajaja que delicadito,, no pues es que si es, un puñal menos en mi cuenta,  adiós barbero lambizcon, analista político, de donde, jajajaja 
",1
"leobardo joto quiere un puesto más pero se la el puto si cre q…
",1
"todos tenemos ese alter ego que todo mundo odia y le quieren partir la madre, la verdad #ylesconsta
",0
"quiero escucharte decirme ""¿pero querías verga no?"" ó ""dámela toda""
",0
"siempre sacan la misoginada de que se drogan, beben, son putas, andaban en la calle, como si por eso entonces merecían ser asesinadas.
",0
"total que yo siempre tengo la tensión baja y odio las putas agujas estaba nerviosa
",0
